# accelerometer data in g
t,x,y,z
124.94,-0.0938,-0.0156,0.9531
124.96,-0.0938,-0.0156,0.9531
124.98,-0.0938,-0.0156,0.9531
125.00,-0.0938,-0.0156,0.9531
125.02,-0.0938,-0.0156,0.9531
125.04,-0.0938,-0.0156,0.9375
125.06,-0.0938,-0.0156,0.9375
125.08,-0.0938,-0.0156,0.9531
125.10,-0.0938,-0.0156,0.9531
125.12,-0.0938,-0.0156,0.9531
125.14,-0.0938,-0.0156,0.9531
125.16,-0.0938,-0.0156,0.9531
125.18,-0.0938,-0.0156,0.9531
125.20,-0.0938,-0.0156,0.9531
125.22,-0.0938,-0.0156,0.9375
125.24,-0.0938,-0.0156,0.9531
125.26,-0.0938,-0.0156,0.9531
125.28,-0.0938,-0.0156,0.9375
125.30,-0.0938,-0.0156,0.9531
125.32,-0.0938,-0.0156,0.9531
125.34,-0.0938,-0.0156,0.9531
125.36,-0.0938,-0.0156,0.9531
125.38,-0.0938,-0.0156,0.9531
125.40,-0.0938,-0.0156,0.9531
125.42,-0.0938,-0.0156,0.9531
125.44,-0.0938,-0.0156,0.9531
125.46,-0.0938,-0.0156,0.9531
125.48,-0.0938,-0.0156,0.9531
125.50,-0.0938,-0.0156,0.9531
125.52,-0.0938,-0.0156,0.9531
125.54,-0.0938,-0.0156,0.9531
125.56,-0.0938,-0.0156,0.9531
125.58,-0.0938,-0.0156,0.9531
125.60,-0.0938,-0.0156,0.9375
125.62,-0.0938,-0.0156,0.9531
125.64,-0.0938,-0.0156,0.9375
125.66,-0.0938,-0.0156,0.9531
125.68,-0.0938,-0.0156,0.9375
125.70,-0.0938,-0.0156,0.9531
125.72,-0.0938,-0.0156,0.9531
125.74,-0.0938,-0.0156,0.9375
125.76,-0.0938,-0.0156,0.9531
125.78,-0.0938,-0.0156,0.9375
125.80,-0.0938,-0.0156,0.9531
125.82,-0.0938,-0.0156,0.9531
125.84,-0.0938,-0.0156,0.9531
125.86,-0.0938,-0.0156,0.9375
125.88,-0.0938,-0.0156,0.9375
125.90,-0.0938,-0.0156,0.9531
125.92,-0.0938,-0.0156,0.9531
125.94,-0.0938,-0.0156,0.9531
125.96,-0.0938,-0.0156,0.9531
125.98,-0.0938,-0.0156,0.9531
126.00,-0.0938,-0.0156,0.9531
126.02,-0.0938,-0.0156,0.9375
126.04,-0.0938,-0.0156,0.9531
126.06,-0.0938,-0.0156,0.9531
126.08,-0.0938,-0.0156,0.9531
126.10,-0.0938,-0.0156,0.9531
126.12,-0.0938,-0.0156,0.9531
126.14,-0.0938,-0.0156,0.9531
126.16,-0.0938,-0.0156,0.9531
126.18,-0.0938,-0.0156,0.9531
126.20,-0.0938,-0.0156,0.9531
126.22,-0.0938,-0.0156,0.9531
126.24,-0.0938,-0.0156,0.9531
126.26,-0.0938,-0.0156,0.9531
126.28,-0.0938,-0.0156,0.9531
126.30,-0.0938,-0.0156,0.9531
126.32,-0.0938,-0.0156,0.9531
126.34,-0.0938,-0.0156,0.9375
126.36,-0.0938,-0.0156,0.9531
126.38,-0.0938,-0.0156,0.9531
126.40,-0.0938,-0.0156,0.9531
126.42,-0.0938,-0.0156,0.9531
126.44,-0.0938,-0.0156,0.9531
126.46,-0.0938,-0.0156,0.9375
126.48,-0.0938,-0.0156,0.9531
126.50,-0.0938,-0.0156,0.9375
126.52,-0.0938,-0.0156,0.9531
126.54,-0.0938,-0.0156,0.9531
126.56,-0.0938,-0.0156,0.9531
126.58,-0.0938,-0.0156,0.9531
126.60,-0.0938,-0.0156,0.9531
126.62,-0.0938,-0.0156,0.9375
126.64,-0.0938,-0.0156,0.9531
126.66,-0.0938,-0.0156,0.9531
126.68,-0.0938,-0.0156,0.9531
126.70,-0.0938,-0.0156,0.9531
126.72,-0.0938,-0.0156,0.9531
126.74,-0.0938,-0.0156,0.9531
126.76,-0.0938,-0.0156,0.9531
126.78,-0.0938,-0.0156,0.9531
126.80,-0.0938,-0.0156,0.9531
126.82,-0.0938,-0.0156,0.9531
126.84,-0.0938,-0.0156,0.9531
126.86,-0.0938,-0.0156,0.9531
126.88,-0.0938,-0.0156,0.9531
126.90,-0.0938,-0.0156,0.9531
126.92,-0.0938,-0.0156,0.9531
126.94,-0.0938,-0.0156,0.9531
126.96,-0.0938,-0.0156,0.9531
126.98,-0.0938,-0.0156,0.9531
127.00,-0.0938,-0.0156,0.9531
127.02,-0.0938,-0.0156,0.9531
127.04,-0.0938,-0.0156,0.9531
127.06,-0.0938,-0.0156,0.9531
127.08,-0.0938,-0.0156,0.9531
127.10,-0.0938,-0.0156,0.9531
127.12,-0.0938,-0.0156,0.9531
127.14,-0.0938,-0.0156,0.9375
127.16,-0.0938,-0.0156,0.9531
127.18,-0.0938,-0.0156,0.9531
127.20,-0.0938,-0.0156,0.9531
127.22,-0.0938,-0.0156,0.9531
127.24,-0.0938,-0.0156,0.9531
127.26,-0.0938,-0.0156,0.9375
127.28,-0.0938,-0.0156,0.9531
127.30,-0.0938,-0.0156,0.9531
127.32,-0.0938,-0.0156,0.9531
127.34,-0.0938,-0.0156,0.9531
127.36,-0.0938,-0.0156,0.9531
127.38,-0.0938,-0.0156,0.9531
127.40,-0.0938,-0.0156,0.9531
127.42,-0.0938,-0.0156,0.9531
127.44,-0.0938,-0.0156,0.9375
127.46,-0.0938,-0.0156,0.9375
127.48,-0.0938,-0.0156,0.9375
127.50,-0.0938,-0.0156,0.9531
127.52,-0.0938,-0.0156,0.9531
127.54,-0.0938,-0.0312,0.9375
127.56,-0.0938,-0.0156,0.9531
127.58,-0.0938,-0.0156,0.9531
127.60,-0.0938,-0.0156,0.9531
127.62,-0.0938,-0.0156,0.9375
127.64,-0.0938,-0.0156,0.9531
127.66,-0.0938,-0.0156,0.9531
127.68,-0.0938,-0.0156,0.9531
127.70,-0.0938,-0.0156,0.9531
127.72,-0.0938,-0.0156,0.9531
127.74,-0.0938,-0.0156,0.9531
127.76,-0.0938,-0.0156,0.9531
127.78,-0.0938,-0.0156,0.9531
127.80,-0.0938,-0.0156,0.9531
127.82,-0.0938,-0.0156,0.9531
127.84,-0.0938,-0.0156,0.9531
127.86,-0.0938,-0.0156,0.9531
127.88,-0.0938,-0.0156,0.9531
127.90,-0.0938,-0.0156,0.9531
127.92,-0.0938,-0.0156,0.9531
127.94,-0.0938,-0.0156,0.9375
127.96,-0.0938,-0.0156,0.9531
127.98,-0.0938,-0.0156,0.9531
128.00,-0.0938,-0.0156,0.9531
128.02,-0.0938,-0.0156,0.9375
128.04,-0.0938,-0.0156,0.9375
128.06,-0.0938,-0.0156,0.9531
128.08,-0.0938,-0.0156,0.9531
128.10,-0.0938,-0.0156,0.9531
128.12,-0.0938,-0.0156,0.9531
128.14,-0.0938,-0.0156,0.9531
128.16,-0.0938,-0.0312,0.9531
128.18,-0.0938,-0.0156,0.9531
128.20,-0.0938,-0.0156,0.9531
128.22,-0.0938,-0.0156,0.9531
128.24,-0.0938,-0.0156,0.9531
128.26,-0.0938,-0.0156,0.9531
128.28,-0.0938,-0.0156,0.9531
128.30,-0.0938,-0.0156,0.9531
128.32,-0.0938,-0.0156,0.9531
128.34,-0.0938,-0.0156,0.9531
128.36,-0.0938,-0.0156,0.9375
128.38,-0.0938,-0.0156,0.9531
128.40,-0.0938,-0.0156,0.9531
128.42,-0.0938,-0.0156,0.9375
128.44,-0.0938,-0.0156,0.9531
128.46,-0.0938,-0.0156,0.9531
128.48,-0.0938,-0.0156,0.9531
128.50,-0.0938,-0.0156,0.9531
128.52,-0.0938,-0.0156,0.9375
128.54,-0.0938,-0.0156,0.9531
128.56,-0.0938,-0.0156,0.9375
128.58,-0.0938,-0.0156,0.9375
128.60,-0.0938,-0.0156,0.9531
128.62,-0.0938,-0.0156,0.9375
128.64,-0.0938,-0.0156,0.9375
128.66,-0.0938,-0.0156,0.9531
128.68,-0.0938,-0.0156,0.9531
128.70,-0.0938,-0.0156,0.9375
128.72,-0.0938,-0.0156,0.9531
128.74,-0.0938,-0.0156,0.9531
128.76,-0.0938,-0.0156,0.9531
128.78,-0.0938,-0.0156,0.9531
128.80,-0.0938,-0.0156,0.9531
128.82,-0.0938,-0.0156,0.9531
128.84,-0.0938,-0.0156,0.9531
128.86,-0.0938,-0.0156,0.9531
128.88,-0.0938,-0.0156,0.9531
128.90,-0.0938,-0.0156,0.9375
128.92,-0.0938,-0.0156,0.9531
128.94,-0.0938,-0.0156,0.9531
128.96,-0.0938,-0.0156,0.9531
128.98,-0.0938,-0.0156,0.9531
129.00,-0.0938,-0.0156,0.9531
129.02,-0.0938,-0.0156,0.9531
129.04,-0.0938,-0.0156,0.9531
129.06,-0.0938,-0.0156,0.9531
129.08,-0.0938,-0.0156,0.9531
129.10,-0.0938,-0.0156,0.9375
129.12,-0.0938,-0.0156,0.9531
129.14,-0.0938,-0.0156,0.9531
129.16,-0.0938,-0.0156,0.9375
129.18,-0.0938,-0.0156,0.9531
129.20,-0.0938,-0.0156,0.9531
129.22,-0.0938,-0.0156,0.9531
129.24,-0.0938,-0.0156,0.9531
129.26,-0.0938,-0.0156,0.9531
129.28,-0.0938,-0.0156,0.9531
129.30,-0.0938,-0.0156,0.9531
129.32,-0.0938,-0.0156,0.9531
129.34,-0.0938,-0.0156,0.9375
129.36,-0.0938,-0.0156,0.9531
129.38,-0.0938,-0.0156,0.9531
129.40,-0.0938,-0.0156,0.9531
129.42,-0.0938,-0.0156,0.9531
129.44,-0.0938,-0.0156,0.9375
129.46,-0.0938,-0.0156,0.9531
129.48,-0.0938,-0.0156,0.9531
129.50,-0.0938,-0.0156,0.9531
129.52,-0.0938,-0.0156,0.9531
129.54,-0.0938,-0.0156,0.9375
129.56,-0.0938,-0.0156,0.9531
129.58,-0.0938,-0.0156,0.9531
129.60,-0.0938,-0.0156,0.9531
129.62,-0.0938,-0.0156,0.9531
129.64,-0.0938,-0.0156,0.9375
129.66,-0.0938,-0.0156,0.9531
129.68,-0.0938,-0.0156,0.9375
129.70,-0.0938,-0.0156,0.9531
129.72,-0.0938,-0.0156,0.9531
129.74,-0.0938,-0.0156,0.9531
129.76,-0.0938,-0.0156,0.9531
129.78,-0.0938,-0.0156,0.9375
129.80,-0.0938,-0.0156,0.9531
129.82,-0.0938,-0.0156,0.9375
129.84,-0.0938,-0.0156,0.9531
129.86,-0.0938,-0.0156,0.9375
129.88,-0.0938,-0.0156,0.9531
129.90,-0.0938,-0.0156,0.9531
129.92,-0.0938,-0.0156,0.9531
129.94,-0.0938,-0.0156,0.9531
129.96,-0.0938,-0.0156,0.9531
129.98,-0.0938,-0.0156,0.9531
130.00,-0.0938,-0.0156,0.9531
130.02,-0.0938,-0.0156,0.9531
130.04,-0.0938,-0.0156,0.9375
130.06,-0.0938,-0.0156,0.9531
130.08,-0.0938,-0.0156,0.9531
130.10,-0.0938,-0.0156,0.9531
130.12,-0.0938,-0.0156,0.9531
130.14,-0.0938,-0.0156,0.9531
130.16,-0.0938,-0.0156,0.9531
130.18,-0.0938,-0.0156,0.9375
130.20,-0.0938,-0.0156,0.9375
130.22,-0.0938,-0.0156,0.9688
130.24,-0.0938,-0.0156,0.9531
130.26,-0.0938,-0.0156,0.9531
130.28,-0.0938,-0.0156,0.9531
130.30,-0.0938,-0.0156,0.9531
130.32,-0.0938,-0.0156,0.9531
130.34,-0.0938,-0.0156,0.9375
130.36,-0.0938,-0.0156,0.9531
130.38,-0.0938,-0.0156,0.9375
130.40,-0.0938,-0.0156,0.9375
130.42,-0.0938,-0.0156,0.9531
130.44,-0.0938,-0.0156,0.9531
130.46,-0.0938,-0.0156,0.9531
130.48,-0.0938,-0.0156,0.9375
130.50,-0.0938,-0.0156,0.9531
130.52,-0.0938,-0.0156,0.9531
130.54,-0.0938,-0.0156,0.9375
130.56,-0.0938,-0.0156,0.9531
130.58,-0.0938,-0.0156,0.9375
130.60,-0.0938,-0.0156,0.9531
130.62,-0.0938,-0.0156,0.9531
130.64,-0.0938,-0.0156,0.9531
130.66,-0.0938,-0.0156,0.9531
130.68,-0.0938,-0.0156,0.9375
130.70,-0.0938,-0.0156,0.9531
130.72,-0.0938,-0.0156,0.9531
130.74,-0.0938,-0.0156,0.9531
130.76,-0.0938,-0.0156,0.9531
130.78,-0.0938,-0.0156,0.9531
130.80,-0.0938,-0.0156,0.9531
130.82,-0.0938,-0.0156,0.9375
130.84,-0.0938,-0.0156,0.9531
130.86,-0.0938,-0.0156,0.9531
130.88,-0.0938,-0.0156,0.9375
130.90,-0.0938,-0.0156,0.9531
130.92,-0.0938,-0.0156,0.9531
130.94,-0.0938,-0.0156,0.9531
130.96,-0.0938,-0.0156,0.9531
130.98,-0.0938,-0.0156,0.9531
131.00,-0.0938,-0.0156,0.9531
131.02,-0.0938,-0.0156,0.9531
131.04,-0.0938,-0.0156,0.9531
131.06,-0.0938,-0.0156,0.9531
131.08,-0.0938,-0.0156,0.9531
131.10,-0.0938,-0.0156,0.9531
131.12,-0.0938,-0.0156,0.9375
131.14,-0.0938,-0.0156,0.9531
131.16,-0.0938,-0.0156,0.9531
131.18,-0.0938,-0.0156,0.9531
131.20,-0.0938,-0.0156,0.9531
131.22,-0.0938,-0.0156,0.9531
131.24,-0.0938,-0.0156,0.9531
131.26,-0.0938,-0.0156,0.9375
131.28,-0.0938,-0.0156,0.9531
131.30,-0.0938,-0.0156,0.9375
131.32,-0.0938,-0.0156,0.9375
131.34,-0.0938,-0.0156,0.9375
131.36,-0.0938,-0.0156,0.9531
131.38,-0.0938,-0.0156,0.9531
131.40,-0.0938,-0.0156,0.9531
131.42,-0.0938,-0.0156,0.9531
131.44,-0.0938,-0.0156,0.9531
131.46,-0.0938,-0.0156,0.9531
131.48,-0.0938,-0.0156,0.9531
131.50,-0.0938,-0.0312,0.9375
131.52,-0.0938,-0.0156,0.9375
131.54,-0.0938,-0.0156,0.9531
131.56,-0.0938,-0.0156,0.9531
131.58,-0.0938,-0.0156,0.9531
131.60,-0.0938,-0.0156,0.9531
131.62,-0.0938,-0.0156,0.9531
131.64,-0.0938,-0.0156,0.9531
131.66,-0.0938,-0.0156,0.9375
131.68,-0.0938,-0.0156,0.9531
131.70,-0.0938,-0.0156,0.9531
131.72,-0.0938,-0.0156,0.9531
131.74,-0.0938,-0.0156,0.9531
131.76,-0.0938,-0.0156,0.9531
131.78,-0.0938,-0.0156,0.9531
131.80,-0.0938,-0.0156,0.9375
131.82,-0.0938,-0.0156,0.9375
131.84,-0.0938,-0.0156,0.9531
131.86,-0.0938,-0.0156,0.9531
131.88,-0.0938,-0.0156,0.9531
131.90,-0.0938,-0.0156,0.9531
131.92,-0.0938,-0.0156,0.9531
131.94,-0.0938,-0.0156,0.9531
131.96,-0.0938,-0.0156,0.9531
131.98,-0.0938,-0.0156,0.9531
132.00,-0.0938,-0.0156,0.9531
132.02,-0.0938,-0.0156,0.9531
132.04,-0.0938,-0.0156,0.9531
132.06,-0.0938,-0.0156,0.9375
132.08,-0.0938,-0.0156,0.9531
132.10,-0.0938,-0.0156,0.9375
132.12,-0.0938,-0.0156,0.9531
132.14,-0.0938,-0.0156,0.9531
132.16,-0.0938,-0.0156,0.9531
132.18,-0.0938,-0.0156,0.9531
132.20,-0.0938,-0.0156,0.9531
132.22,-0.0938,-0.0156,0.9531
132.24,-0.0938,-0.0156,0.9531
132.26,-0.0938,-0.0156,0.9531
132.28,-0.0938,-0.0156,0.9531
132.30,-0.0938,-0.0156,0.9531
132.32,-0.0938,-0.0156,0.9375
132.34,-0.0938,-0.0156,0.9531
132.36,-0.0938,-0.0156,0.9531
132.38,-0.0938,-0.0156,0.9375
132.40,-0.0938,-0.0156,0.9531
132.42,-0.0938,-0.0156,0.9531
132.44,-0.0938,-0.0156,0.9531
132.46,-0.0938,-0.0156,0.9531
132.48,-0.0938,-0.0156,0.9531
132.50,-0.0938,-0.0156,0.9531
132.52,-0.0938,-0.0156,0.9531
132.54,-0.0938,-0.0156,0.9531
132.56,-0.0938,-0.0156,0.9531
132.58,-0.0938,-0.0156,0.9531
132.60,-0.0938,-0.0156,0.9531
132.62,-0.0938,-0.0156,0.9531
132.64,-0.0938,-0.0156,0.9531
132.66,-0.0938,-0.0156,0.9531
132.68,-0.0938,-0.0156,0.9531
132.70,-0.0938,-0.0156,0.9375
132.72,-0.0938,-0.0156,0.9531
132.74,-0.0938,-0.0156,0.9531
132.76,-0.0938,-0.0156,0.9375
132.78,-0.0938,-0.0156,0.9531
132.80,-0.0938,-0.0156,0.9531
132.82,-0.0938,-0.0156,0.9531
132.84,-0.0938,-0.0156,0.9375
132.86,-0.0938,-0.0156,0.9531
132.88,-0.0938,-0.0156,0.9531
132.90,-0.0938,-0.0156,0.9375
132.92,-0.0938,-0.0156,0.9375
132.94,-0.0938,-0.0156,0.9531
132.96,-0.0938,-0.0156,0.9375
132.98,-0.0938,-0.0156,0.9531
133.00,-0.0938,-0.0156,0.9531
133.02,-0.0938,-0.0156,0.9531
133.04,-0.0938,-0.0156,0.9531
133.06,-0.0938,-0.0156,0.9531
133.08,-0.0938,-0.0156,0.9531
133.10,-0.0938,-0.0156,0.9531
133.12,-0.0938,-0.0156,0.9375
133.14,-0.0938,-0.0156,0.9531
133.16,-0.0938,-0.0156,0.9531
133.18,-0.0938,-0.0156,0.9531
133.20,-0.0938,-0.0156,0.9375
133.22,-0.0938,-0.0156,0.9531
133.24,-0.0938,-0.0156,0.9531
133.26,-0.0938,-0.0156,0.9531
133.28,-0.0938,-0.0156,0.9531
133.30,-0.0938,-0.0156,0.9531
133.32,-0.0938,-0.0156,0.9375
133.34,-0.0938,-0.0156,0.9531
133.36,-0.0938,-0.0156,0.9531
133.38,-0.0938,-0.0156,0.9531
133.40,-0.0938,-0.0156,0.9531
133.42,-0.0938,-0.0156,0.9531
133.44,-0.0938,-0.0156,0.9531
133.46,-0.0938,-0.0156,0.9375
133.48,-0.0938,-0.0156,0.9531
133.50,-0.0938,-0.0156,0.9531
133.52,-0.0938,-0.0156,0.9531
133.54,-0.0938,-0.0156,0.9375
133.56,-0.0938,-0.0156,0.9531
133.58,-0.0938,-0.0156,0.9531
133.60,-0.0938,-0.0156,0.9375
133.62,-0.0938,-0.0156,0.9531
133.64,-0.0938,-0.0156,0.9531
133.66,-0.0938,-0.0156,0.9531
133.68,-0.0938,-0.0156,0.9531
133.70,-0.0938,-0.0156,0.9531
133.72,-0.0938,-0.0156,0.9375
133.74,-0.0938,-0.0156,0.9531
133.76,-0.0938,-0.0156,0.9531
133.78,-0.0938,-0.0156,0.9531
133.80,-0.0938,-0.0156,0.9531
133.82,-0.0938,-0.0156,0.9531
133.84,-0.0938,-0.0156,0.9531
133.86,-0.0938,-0.0156,0.9531
133.88,-0.0938,-0.0156,0.9531
133.90,-0.0938,-0.0156,0.9531
133.92,-0.0938,-0.0156,0.9531
133.94,-0.0938,-0.0156,0.9375
133.96,-0.0938,-0.0156,0.9531
133.98,-0.0938,-0.0156,0.9531
134.00,-0.0938,-0.0156,0.9531
134.02,-0.0938,-0.0156,0.9531
134.04,-0.0938,-0.0156,0.9531
134.06,-0.0938,-0.0156,0.9375
134.08,-0.0938,-0.0156,0.9531
134.10,-0.0938,-0.0156,0.9531
134.12,-0.0938,-0.0156,0.9531
134.14,-0.0938,-0.0312,0.9531
134.16,-0.0938,-0.0156,0.9531
134.18,-0.0938,-0.0156,0.9531
134.20,-0.0938,-0.0156,0.9531
134.22,-0.0938,-0.0156,0.9375
134.24,-0.0938,-0.0156,0.9531
134.26,-0.0938,-0.0156,0.9375
134.28,-0.0938,-0.0156,0.9531
134.30,-0.0938,-0.0156,0.9531
134.32,-0.0938,-0.0156,0.9531
134.34,-0.0938,-0.0156,0.9531
134.36,-0.0938,-0.0156,0.9531
134.38,-0.0938,-0.0156,0.9531
134.40,-0.0938,-0.0156,0.9531
134.42,-0.0938,-0.0156,0.9531
134.44,-0.0938,-0.0156,0.9531
134.46,-0.0938,-0.0156,0.9531
134.48,-0.0938,-0.0156,0.9531
134.50,-0.0938,-0.0156,0.9375
134.52,-0.0938,-0.0156,0.9531
134.54,-0.0938,-0.0156,0.9531
134.56,-0.0938,-0.0156,0.9375
134.58,-0.0938,-0.0156,0.9375
134.60,-0.0938,-0.0156,0.9531
134.62,-0.0938,-0.0156,0.9531
134.64,-0.0938,-0.0156,0.9531
134.66,-0.0938,-0.0156,0.9375
134.68,-0.0938,-0.0156,0.9531
134.70,-0.0938,-0.0156,0.9531
134.72,-0.0938,-0.0156,0.9375
134.74,-0.0938,-0.0156,0.9531
134.76,-0.0938,-0.0156,0.9531
134.78,-0.0938,-0.0156,0.9375
134.80,-0.0938,-0.0156,0.9531
134.82,-0.0938,-0.0156,0.9531
134.84,-0.0938,-0.0156,0.9375
134.86,-0.0938,-0.0156,0.9531
134.88,-0.0938,-0.0156,0.9531
134.90,-0.0938,-0.0312,0.9531
134.92,-0.0938,-0.0156,0.9531
134.94,-0.0938,-0.0156,0.9531
134.96,-0.0938,-0.0156,0.9531
134.98,-0.0938,-0.0156,0.9531
135.00,-0.0938,-0.0156,0.9531
135.02,-0.0938,-0.0156,0.9531
135.04,-0.0938,-0.0156,0.9375
135.06,-0.0938,-0.0156,0.9531
135.08,-0.0938,-0.0156,0.9375
135.10,-0.0938,-0.0156,0.9375
135.12,-0.0938,-0.0156,0.9375
135.14,-0.0938,-0.0156,0.9531
135.16,-0.0938,-0.0156,0.9531
135.18,-0.0938,-0.0156,0.9531
135.20,-0.0938,-0.0156,0.9531
135.22,-0.0938,-0.0156,0.9375
135.24,-0.0938,-0.0156,0.9531
135.26,-0.0938,-0.0156,0.9531
135.28,-0.0938,-0.0156,0.9531
135.30,-0.0938,-0.0156,0.9531
135.32,-0.0938,-0.0156,0.9531
135.34,-0.0938,-0.0156,0.9531
135.36,-0.0938,-0.0156,0.9375
135.38,-0.0938,-0.0156,0.9531
135.40,-0.0938,-0.0156,0.9531
135.42,-0.0938,-0.0156,0.9531
135.44,-0.0938,-0.0156,0.9531
135.46,-0.0938,-0.0156,0.9531
135.48,-0.0938,-0.0156,0.9531
135.50,-0.0938,-0.0156,0.9531
135.52,-0.0938,-0.0156,0.9531
135.54,-0.0938,-0.0156,0.9531
135.56,-0.0938,-0.0156,0.9531
135.58,-0.0938,-0.0156,0.9531
135.60,-0.0938,-0.0156,0.9531
135.62,-0.0938,-0.0156,0.9531
135.64,-0.0938,-0.0156,0.9531
135.66,-0.0938,-0.0156,0.9531
135.68,-0.0938,-0.0156,0.9531
135.70,-0.0938,-0.0156,0.9531
135.72,-0.0938,-0.0156,0.9531
135.74,-0.0938,-0.0156,0.9531
135.76,-0.0938,-0.0156,0.9375
135.78,-0.0938,-0.0156,0.9531
135.80,-0.0938,-0.0156,0.9375
135.82,-0.0938,-0.0156,0.9531
135.84,-0.0938,-0.0156,0.9531
135.86,-0.0938,-0.0156,0.9531
135.88,-0.0938,-0.0156,0.9531
135.90,-0.0938,-0.0156,0.9531
135.92,-0.0938,-0.0156,0.9531
135.94,-0.0938,-0.0156,0.9531
135.96,-0.0938,-0.0156,0.9531
135.98,-0.0938,-0.0156,0.9531
136.00,-0.0938,-0.0156,0.9531
136.02,-0.0938,-0.0156,0.9531
136.04,-0.0938,-0.0156,0.9531
136.06,-0.0938,-0.0156,0.9531
136.08,-0.0938,-0.0156,0.9531
136.10,-0.0938,-0.0156,0.9375
136.12,-0.0938,-0.0156,0.9531
136.14,-0.0938,-0.0156,0.9531
136.16,-0.0938,-0.0156,0.9531
136.18,-0.0938,-0.0156,0.9531
136.20,-0.0938,-0.0156,0.9531
136.22,-0.0938,-0.0156,0.9531
136.24,-0.0938,-0.0156,0.9375
136.26,-0.0938,-0.0156,0.9531
136.28,-0.0938,-0.0156,0.9531
136.30,-0.0938,-0.0156,0.9531
136.32,-0.0938,-0.0156,0.9531
136.34,-0.0938,-0.0156,0.9531
136.36,-0.0938,-0.0156,0.9375
136.38,-0.0938,-0.0156,0.9531
136.40,-0.0938,-0.0156,0.9531
136.42,-0.0938,-0.0156,0.9531
136.44,-0.0938,-0.0156,0.9531
136.46,-0.0938,-0.0156,0.9375
136.48,-0.0938,-0.0156,0.9531
136.50,-0.0938,-0.0156,0.9375
136.52,-0.0938,-0.0156,0.9375
136.54,-0.0938,-0.0156,0.9531
136.56,-0.0938,-0.0156,0.9531
136.58,-0.0938,-0.0156,0.9531
136.60,-0.0938,-0.0156,0.9531
136.62,-0.0938,-0.0156,0.9531
136.64,-0.0938,-0.0156,0.9375
136.66,-0.0938,-0.0156,0.9375
136.68,-0.0938,-0.0156,0.9531
136.70,-0.0938,-0.0156,0.9375
136.72,-0.0938,-0.0156,0.9531
136.74,-0.0938,-0.0156,0.9531
136.76,-0.0938,-0.0156,0.9531
136.78,-0.0938,-0.0156,0.9531
136.80,-0.0938,-0.0156,0.9531
136.82,-0.0938,-0.0156,0.9531
136.84,-0.0938,-0.0156,0.9375
136.86,-0.0938,-0.0156,0.9531
136.88,-0.0938,-0.0156,0.9531
136.90,-0.0938,-0.0156,0.9531
136.92,-0.0938,-0.0156,0.9531
136.94,-0.0938,-0.0156,0.9375
136.96,-0.0938,-0.0156,0.9375
136.98,-0.0938,-0.0156,0.9531
137.00,-0.0938,-0.0156,0.9531
137.02,-0.0938,-0.0156,0.9375
137.04,-0.0938,-0.0156,0.9531
137.06,-0.0938,-0.0156,0.9531
137.08,-0.0938,-0.0156,0.9531
137.10,-0.0938,-0.0156,0.9531
137.12,-0.0938,-0.0156,0.9531
137.14,-0.0938,-0.0156,0.9531
137.16,-0.0938,-0.0156,0.9531
137.18,-0.0938,-0.0156,0.9375
137.20,-0.0938,-0.0156,0.9531
137.22,-0.0938,-0.0156,0.9531
137.24,-0.0938,-0.0156,0.9531
137.26,-0.0938,-0.0156,0.9531
137.28,-0.0938,-0.0156,0.9531
137.30,-0.0938,-0.0156,0.9531
137.32,-0.0938,-0.0156,0.9531
137.34,-0.0938,-0.0156,0.9531
137.36,-0.0938,-0.0156,0.9375
137.38,-0.0938,-0.0156,0.9531
137.40,-0.0938,-0.0156,0.9375
137.42,-0.0938,-0.0156,0.9375
137.44,-0.0938,-0.0156,0.9531
137.46,-0.0938,-0.0156,0.9375
137.48,-0.0938,-0.0156,0.9531
137.50,-0.0938,-0.0156,0.9531
137.52,-0.0938,-0.0156,0.9531
137.54,-0.0938,-0.0156,0.9531
137.56,-0.0938,-0.0156,0.9531
137.58,-0.0938,-0.0156,0.9531
137.60,-0.0938,-0.0156,0.9375
137.62,-0.0938,-0.0156,0.9531
137.64,-0.0938,-0.0156,0.9375
137.66,-0.0938,-0.0156,0.9531
137.68,-0.0938,-0.0156,0.9531
137.70,-0.0938,-0.0156,0.9375
137.72,-0.0938,-0.0156,0.9531
137.74,-0.0938,-0.0156,0.9531
137.76,-0.0938,-0.0156,0.9531
137.78,-0.0938,-0.0156,0.9531
137.80,-0.0938,-0.0156,0.9531
137.82,-0.0938,-0.0156,0.9375
137.84,-0.0781,-0.0156,0.9531
137.86,-0.0938,-0.0156,0.9531
137.88,-0.0938,-0.0156,0.9531
137.90,-0.0938,-0.0156,0.9531
137.92,-0.0938,-0.0156,0.9531
137.94,-0.0938,-0.0156,0.9531
137.96,-0.0938,-0.0156,0.9531
137.98,-0.0938,-0.0156,0.9531
138.00,-0.0938,-0.0156,0.9375
138.02,-0.0938,-0.0156,0.9531
138.04,-0.0938,-0.0156,0.9531
138.06,-0.0938,-0.0156,0.9531
138.08,-0.0938,-0.0156,0.9375
138.10,-0.0938,-0.0156,0.9531
138.12,-0.0938,-0.0156,0.9531
138.14,-0.0938,-0.0156,0.9531
138.16,-0.0938,-0.0156,0.9531
138.18,-0.0938,-0.0156,0.9531
138.20,-0.0938,-0.0156,0.9375
138.22,-0.0938,-0.0156,0.9531
